Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Finance,,,,,Graduate,,,,,Required,Required,,,"Admission to the Paul Merage School of Business is granted to individuals with a strong academic background holding an undergraduate degree from a recognized institution. Applicants are evaluated based on their academic performance and leadership potential, as demonstrated through their submitted application materials. [4]

Application requirements include:
- Official transcripts from all institutions attended to earn an undergraduate degree (with English translation if applicable) [4]
- Two letters of recommendation [4]
- A current résumé [4]
- Two essays (one video and one written) [4]
- Official TOEFL or IELTS score (International students, if applicable) [4]
- While the GMAT or GRE is not required, it is recommended for applicants with an undergraduate GPA under 3.3. [4]
- $150 application fee [4]
- Interview by Invitation Only [4]",Required,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Innovation and Entrepreneurship,,,,,Graduate,Fall,,Applications are submitted online and reviewed on a rolling basis. The first round deadline is October 15.,2025-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,The Paul Merage School of Business,"$71,558.31/Year","$63,090.00/Year",,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,1433.86,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Up to $10,000",90%,Merit-based,,,,,,,
,Master of Science in Business Analytics,,,,,Graduate,Fall,,August 1,"Round 1: October 15, Round 2: December 1, Round 3: February 1, Round 4: April 1, Round 5: May 15",,,Optional,REQUIRED,,,,,,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,The Paul Merage School of Business,,,,,,,,"['Data Analytics', 'Marketing Analytics', 'Operations Analytics']","The one-year Master of Science in Business Analytics (MSBA) program equips early-career professionals with practical skills to power business decisions in a data-driven world. Through an immersive and rigorous, on-campus experience led by our world-class faculty, students gain hands-on expertise in areas like machine learning, data visualization and predictive analytics. The MSBA prepares you to compete in the high-demand field of big data and business analytics across various industries and around the globe.",,https://grad.uci.edu/admissions/degree-programs/,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,80,,,,,,,,,,,,,Merit-based,,,,,,,
,PhD in Management,,,,,Doctoral,Fall,,The online application for the Fall 2027 intake will reopen in the middle of September 2026.,Applications are accepted each year from September through January 4 for the following academic year.,,,,,,,,,,,,,,,,,,,,,,,,,,,The Paul Merage School of Business,"All admitted students receive full financial support, and tuition fees are fully waived.","All admitted students receive full financial support, and tuition fees are fully waived.",,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Funding is provided through a combination of teaching and research assistantships.,,,,,,,
,Master of Science in Biotechnology Management,,,,,Graduate,Fall,,2025-10-01,2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Paul Merage School of Business, the Charlie Dunlop School of Biological Sciences, and The Henry Samueli School of Engineering",,"$76,565",,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merit-based,,,,,,,
,PhD in Computational Science,,,,,Doctoral,Fall,,,"January 15, 2026",,,Not Required,REQUIRED,,,,,,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,"The program is a Joint PhD program in Computational Science offered jointly by the University of California, Irvine and San Diego State University. At UCI, it is likely affiliated with the School of Engineering, as suggested by the contact email for graduate engineering affairs.",,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,80,,,,,,,,,,,,,,,,,,,,
,Juris Doctor/Master's,,,,,Doctoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Juris Doctor/PhD,,,,,Doctoral,,,,,Required,Required,,,"To apply for the J.D. program, applicants must have a bachelor's degree from an accredited institution. The application is considered complete when the following items are received: a complete application form, transcripts from all undergraduate and graduate institutions attended, a Credential Assembly Service (CAS) Law School Report, official scores from either the LSAT or GRE, a minimum of two (and no more than three) letters of recommendation, a Resume or Curriculum Vitae, a Personal Statement with a 750-word limit, and a 'Why UC Irvine Law?' essay, also with a 750-word limit. [2] Applicants interested in the concurrent J.D./Ph.D. program must submit separate applications and be admitted to both the School of Law and the graduate program of their choice. [8]",Not Required,,False,False,False,False,False,False,,,False,False,False,,,,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Science in Transportation Science,,,,,Graduate,Fall,,"While a specific date for Fall 2026 is not listed, applications for graduate programs at UCI typically open in September of the preceding year.","January 15, 2026 (for full consideration for fellowships and assistantships). The final application deadline is March 31, 2026.",,,GRE,REQUIRED,"M.S. and Ph. D. degrees are offered in Transportation Science. Admission is limited to a small number of exceptionally talented, independent, and self-disciplined students. The deadline for application for admission is March 1 for the fall quarter. All applicants must take the Graduate Record Exam (GRE) prior to the application deadline. Applicants whose first language is not English must also submit Test of English as a Foreign Language (TOEFL) or International English Language Testing System (IELTS) scores.",,,False,False,False,False,True,False,,True,False,False,False,False,True,False,False,False,,,,"The program is interdisciplinary, with faculty from the Department of Civil and Environmental Engineering in the Henry Samueli School of Engineering, the Department of Urban Policy and Public Planning in the School of Social Ecology, the Department of Economics in the School of Social Sciences, the Department of Environmental and Occupational Health in the Joe C. Wen School of Population and Public Health, and the School of Law. The administrative home is the Institute of Transportation Studies (ITS).","The official program-specific tuition is not listed. However, the general graduate student tuition and fees for the 2025-2026 academic year for a California resident are approximately $13,140.00 in tuition plus additional campus fees.","$13,140.00/Year",,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,"The program is 44 units. While not explicitly stated for this program, the general graduate tuition calculation for a similar program is $365.00 per unit.",,False,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,7,,,,,80,,,,,,,,,,,,,"Several types of financial assistance are available, including fellowships, research assistantships, and teaching assistantships.",,,,,,,
,PhD in Transportation Science,,,,,Doctoral,Fall,,,,,,GRE,REQUIRED,,,,False,False,False,False,True,False,,True,False,False,False,False,True,False,False,False,,,,"The interdisciplinary graduate program in Transportation Science at the Institute of Transportation Studies (ITS) includes faculty from five academic units: the Department of Civil and Environmental Engineering in the Henry Samueli School of Engineering, the Department of Urban Policy and Public Planning in the School of Social Ecology, the Department of Economics in the School of Social Sciences, the Department of Environmental and Occupational Health in the Joe C. Wen School of Population and Public Health, and the School of Law. Faculty from the Department of Computer Science in the Bren School of Information and Computer Sciences and the Paul Merage School of Business also support the program.",,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,False,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,80,,,,,,,,,,,,,"Fellowships, Research Assistantships, Teaching Assistantships",,,,,,,
,Master in Management,,,,,Graduate,,,,,,,,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,,,,7,,,,,80,,,,,,,,,,,,,,,,,,,,
,Master of Conservation and Restoration Science,,,,,Graduate,Fall,,,"The priority deadline is February 1; the normal deadline is April 1. If the class is not full, applications may be accepted until June 30.",Required,Required,Optional,REQUIRED,"A minimum overall grade point average of 3.0 in undergraduate academic course work; Two confidential letters of recommendation; A statement of purpose (describing the applicant's goals in seeking the Master's degree); A personal history statement; A resume or curriculum vitae (noting relevant work/academic experience). [4] A B.A. or B.S., preferably in Biology, Conservation Biology, Ecology, or Environmental Science is required. [4] Undergraduate preparation should include a minimum of: One full year of biological sciences, One full year of chemistry, and One semester or quarter of calculus or statistics. [2, 4]",Not Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,School of Biological Sciences,"For the cohort entering Fall 2024, the annual program fee is $27,852. With other mandatory fees, the total for the 2024-2025 academic year is approximately $29,431.34. The fees for the 2025-2026 academic year are to be determined.",,,,,,,,"The Master of Conservation and Restoration Science (MCRS) is designed for professionals or recent graduates who wish to further their education and gain skills that will help them obtain or advance in careers related to environmental management. [3] The MCRS program integrates academic scholarship in ecology and evolutionary biology, training in natural resource management and stewardship, professional development (leadership training in agency, non-profit and for-profit conservation), and community engagement (translational partnerships in research and education). [3] Upon completion of the program, graduates are able to lead and collaborate in the planning, design, implementation, and management of complex, large-scale environmental conservation and restoration activities, in agency, non-profit, and for-profit settings. [1, 3] MCRS graduates have the broad knowledge in applied ecosystem and community ecology, in addition to training in the use of Geographical Information Systems (GIS) and informatics (data analysis and management). [1, 3] This two-year program of study consists of a four-part curriculum: a first-year sequence of core topic and professional development courses, a summer research/policy internship, a second-year of elective courses, and a team-based capstone experience (that serves as the thesis project). [1, 3] The summer internship and capstone experience are focused on stakeholder-engaged scholarship with community partners, where students are embedded in real-world conservation and restoration settings. [1, 3]",,https://grad.uci.edu/admissions/degree-programs/,,,,,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7,,,,,80,,,,,,,,,,,,,"The program is self-supporting. A 2017 document mentions the intent to offer competitive need-based and diversity fellowships from program revenue and to seek additional funds from partners and private donors. [6] However, specific current scholarship details are not provided on the university's financial aid website for this program.",,,,,,,
,Master of English,,,,,Graduate,Fall,,,"January 15, 2026",Not Required,Required,Not Required,NOT REQUIRED,"To apply to the Master of English Program, applicants must submit an electronic application. Applications are complete when the Master of English Program has received all of the documents listed below. These documents include the University Electronic Application (with the Statement of Purpose and the Personal History Statement), three letters of recommendation, and unofficial transcripts. [2] Admission to the Master of English Program is determined by careful review of the applicants' prior academic performance, writing sample, three letters of recommendation, statement of purpose, and personal history statement. [3] A bachelor's degree with a minimum 3.0 GPA is a University prerequisite for admission, which may be waived in exceptional cases. [3] The application must include three letters of recommendation, unofficial transcripts of all academic work, and a writing sample. [3]",Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,School of Humanities,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Laws,,,,,Graduate,"Fall, Spring",,,,Required,Required,,,Applicants must submit their application and all supporting documents through the Law School Admission Council (LSAC) website.,Not Required,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Law,,"$57,600/Year",,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Master of Science, Pharmacology",,,,,Graduate,Fall,,,"Priority Deadline: March 16, 2026, Final Deadline: June 15, 2026. [1]",,,,,,,,,,,,,,,,,,,,,,,,,,,UC Irvine School of Pharmacy & Pharmaceutical Sciences,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Federal Direct Unsubsidized Stafford Loan, Federal Direct Graduate PLUS Loan",,,,,,,
,Executive MBA Program,,,,,Graduate,,,,,,,Optional,REQUIRED,,,,True,False,False,False,False,False,,False,False,False,False,False,True,True,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,
